G4C08,A,Which of the following would reduce RF interference caused by common-mode current on an audio cable?,Place a ferrite choke on the cable,Connect the center conductor to the shield of all cables to short circuit the RFI signal,Ground the center conductor of the audio cable causing the interference,Add an additional insulating jacket to the cable
E2D05,B,What is the characteristic of the JT65 mode?,Uses only a 65 Hz bandwidth,Decodes signals with a very low signal-to-noise ratio,Symbol rate is 65 baud,Permits fast-scan TV transmissions over narrow bandwidth
E2C07,A,What is the Cabrillo format?,A standard for submission of electronic contest logs,A method of exchanging information during a contest QSO,The most common set of contest rules,A digital protocol specifically designed for rapid contest exchanges
E9F08,D,"Which of the following is a significant difference between foam dielectric coaxial cable and solid dielectric coaxial cable, assuming all other parameters are the same?",Foam dielectric coaxial cable has lower safe maximum operating voltage,Foam dielectric coaxial cable has lower loss per unit of length,Foam dielectric coaxial cable has higher velocity factor,All these choices are correct
E1B06,A,Which of the following additional rules apply if you are erecting an amateur station antenna structure at a site at or near a public use airport?,You may have to notify the Federal Aviation Administration and register it with the FCC as required by Part 17 of the FCC rules,"You may have to enter the height above ground in meters, and the latitude and longitude in degrees, minutes, and seconds on the FAA website",You must file an Environmental Impact Statement with the EPA before construction begins,You must obtain a construction permit from the airport zoning authority per Part 119 of the FAA regulations
G9C11,A,What is a beta or hairpin match?,A shorted transmission line stub placed at the feed point of a Yagi antenna to provide impedance matching,A 1/4 wavelength section of 75-ohm coax in series with the feed point of a Yagi to provide impedance matching,A series capacitor selected to cancel the inductive reactance of a folded dipole antenna,A section of 300-ohm twin-lead transmission line used to match a folded dipole antenna
G5C07,A,What transformer turns ratio matches an antenna’s 600-ohm feed point impedance to a 50-ohm coaxial cable?,3.5 to 1,12 to 1,24 to 1,144 to 1
E0A06,D,Why are there separate electric (E) and magnetic (H) MPE limits at frequencies below 300 MHz?,The body reacts to electromagnetic radiation from both the E and H fields,Ground reflections and scattering cause the field strength to vary with location,E field and H field radiation intensity peaks can occur at different locations,All these choices are correct
E6F06,C,Which of these materials is most commonly used to create photoconductive devices?,Polyphenol acetate,Argon,Crystalline semiconductor,All these choices are correct
E4A08,D,Which of the following is used to measure SWR?,Directional wattmeter,Vector network analyzer,Antenna analyzer,All these choices are correct
E7E06,A,Why is de-emphasis used in FM communications receivers?,For compatibility with transmitters using phase modulation,To reduce impulse noise reception,For higher efficiency,To remove third-order distortion products
G5A06,A,How does a capacitor react to AC?,"As the frequency of the applied AC increases, the reactance decreases","As the frequency of the applied AC increases, the reactance increases","As the amplitude of the applied AC increases, the reactance increases","As the amplitude of the applied AC increases, the reactance decreases"
G0B08,B,What should be done before climbing a tower that supports electrically powered devices?,Notify the electric company that a person will be working on the tower,Make sure all circuits that supply power to the tower are locked out and tagged,Unground the base of the tower,All these choices are correct
E7C07,B,Which describes a Pi-L network?,A Phase Inverter Load network,A Pi-network with an additional output series inductor,A network with only three discrete parts,A matching network in which all components are isolated from ground
T2B01,C,What is the purpose of the reverse function on a VHF/UHF transceiver?,To reduce power output,To increase power output,To listen on a repeater’s input frequency,To listen on a repeater’s output frequency
G1E05,C,What are the restrictions on messages sent to a third party in a country with which there is a Third-Party Agreement?,They must relate to emergencies or disaster relief,They must be for other licensed amateurs,"They must relate to amateur radio, or remarks of a personal character, or messages relating to emergencies or disaster relief",The message must be limited to no longer than 1 minute in duration and the name of the third party must be recorded in the station log
G2B04,B,"When selecting a CW transmitting frequency, what minimum separation from other stations should be used to minimize interference to stations on adjacent frequencies?",5 Hz to 50 Hz,150 Hz to 500 Hz,1 kHz to 3 kHz,3 kHz to 6 kHz
E8D07,D,What is a common cause of overmodulation of AFSK signals?,Excessive numbers of retries,Excessive frequency deviation,Bit errors in the modem,Excessive transmit audio levels
T8B03,D,Which of the following are provided by satellite tracking programs?,Maps showing the real-time position of the satellite track over Earth,"The time, azimuth, and elevation of the start, maximum altitude, and end of a pass","The apparent frequency of the satellite transmission, including effects of Doppler shift",All these choices are correct
