G3B11,A,What happens to HF propagation when the LUF exceeds the MUF?,A. Propagation via ordinary skywave communications is not possible over that path,B. HF communications over the path are enhanced,C. Double-hop propagation along the path is more common,D. Propagation over the path on all HF frequencies is enhanced
G3C02,A,What is meant by the term “critical frequency” at a given incidence angle?,A. The highest frequency which is refracted back to Earth,B. The lowest frequency which is refracted back to Earth,C. The frequency at which the signal-to-noise ratio approaches unity,D. The frequency at which the signal-to-noise ratio is 6 dB
G4C12,D,Why must all metal enclosures of station equipment be grounded?,A. It prevents a blown fuse in the event of an internal short circuit,B. It prevents signal overload,C. It ensures that the neutral wire is grounded,D. It ensures that hazardous voltages cannot appear on the chassis
G9C04,B,How does antenna gain in dBi compare to gain stated in dBd for the same antenna?,A. Gain in dBi is 2.15 dB lower,B. Gain in dBi is 2.15 dB higher,C. Gain in dBd is 1.25 dBd lower,D. Gain in dBd is 1.25 dBd higher
G1D08,B,Which of the following criteria must be met for a non-US citizen to be an accredited Volunteer Examiner?,A. The person must be a resident of the US for a minimum of 5 years,B. The person must hold an FCC granted amateur radio license of General class or above,C. The person’s home citizenship must be in ITU region 2,D. None of these choices is correct; a non-US citizen cannot be a Volunteer Examiner
G1A01,C,On which HF and/or MF amateur bands are there portions where General class licensees cannot transmit?,"A. 60 meters, 30 meters, 17 meters, and 12 meters","B. 160 meters, 60 meters, 15 meters, and 12 meters","C. 80 meters, 40 meters, 20 meters, and 15 meters","D. 80 meters, 20 meters, 15 meters, and 10 meters"
G1E10,A,"Why should an amateur operator normally avoid transmitting on 14.100, 18.110, 21.150, 24.930 and 28.200 MHz?",A. A system of propagation beacon stations operates on those frequencies,B. A system of automatic digital stations operates on those frequencies,C. These frequencies are set aside for emergency operations,D. These frequencies are set aside for bulletins from the FCC
G6B12,C,Which of these connector types is commonly used for low frequency or dc signal connections to a transceiver?,A. PL-259,B. BNC,C. RCA Phono,D. Type N
G3B05,A,How does the ionosphere affect radio waves with frequencies below the MUF and above the LUF?,A. They are refracted back to Earth,B. They pass through the ionosphere,C. They are amplified by interaction with the ionosphere,D. They are refracted and trapped in the ionosphere to circle Earth
G8A04,B,What emission is produced by a reactance modulator connected to a transmitter RF amplifier stage?,A. Multiplex modulation,B. Phase modulation,C. Amplitude modulation,D. Pulse modulation
G0A04,D,What does “time averaging” mean when evaluating RF radiation exposure?,A. The average amount of power developed by the transmitter over a specific 24-hour period,B. The average time it takes RF radiation to have any long-term effect on the body,C. The total time of the exposure,D. The total RF exposure averaged over a certain period
G4B05,D,Why do voltmeters have high input impedance?,A. It improves the frequency response,B. It allows for higher voltages to be safely measured,C. It improves the resolution of the readings,D. It decreases the loading on circuits being measured
G9B01,B,What is a characteristic of a random-wire HF antenna connected directly to the transmitter?,A. It must be longer than 1 wavelength,B. Station equipment may carry significant RF current,C. It produces only vertically polarized radiation,D. It is more effective on the lower HF bands than on the higher bands
G4E11,D,What precaution should be taken when connecting a solar panel to a lithium iron phosphate battery?,A. Ground the solar panel outer metal framework,B. Ensure the battery is placed terminals-up,C. A series resistor must be in place,D. The solar panel must have a charge controller
G8C06,B,What action results from a failure to exchange information due to excessive transmission attempts when using an ARQ mode?,A. The checksum overflows,B. The connection is dropped,C. Packets will be routed incorrectly,D. Encoding reverts to the default character set
G1E01,A,Which of the following would disqualify a third party from participating in sending a message via an amateur station?,A. The third party’s amateur license has been revoked and not reinstated,B. The third party is not a US citizen,C. The third party is speaking in a language other than English,D. All these choices are correct
G9C05,A,What is the primary effect of increasing boom length and adding directors to a Yagi antenna?,A. Gain increases,B. Beamwidth increases,C. Front-to-back ratio decreases,D. Resonant frequency is lower
G1D10,B,What is the minimum age that one must be to qualify as an accredited Volunteer Examiner?,A. 16 years,B. 18 years,C. 21 years,D. There is no age limit
G1D02,C,What license examinations may you administer as an accredited Volunteer Examiner holding a General class operator license?,A. General and Technician,"B. None, only Amateur Extra class licensees may be accredited",C. Technician only,"D. Amateur Extra, General, and Technician"
G3B10,B,What is the approximate maximum distance along the Earth’s surface normally covered in one hop using the E region?,A. 180 miles,"B. 1,200 miles","C. 2,500 miles","D. 12,000 miles"
G9D11,D,Which of the following is a disadvantage of multiband antennas?,A. They present low impedance on all design frequencies,B. They must be used with an antenna tuner,C. They must be fed with open wire line,D. They have poor harmonic rejection
G0B01,A,Which wire or wires in a four-conductor 240 VAC circuit should be attached to fuses or circuit breakers?,A. Only the hot wires,B. Only the neutral wire,C. Only the ground wire,D. All wires
G7B01,B,What is the purpose of neutralizing an amplifier?,A. To limit the modulation index,B. To eliminate self-oscillations,C. To cut off the final amplifier during standby periods,D. To keep the carrier on frequency
G0B05,B,Which of the following conditions will cause a ground fault circuit interrupter (GFCI) to disconnect AC power?,A. Current flowing from one or more of the hot wires to the neutral wire,B. Current flowing from one or more of the hot wires directly to ground,C. Overvoltage on the hot wires,D. All these choices are correct
G7A03,A,Which type of rectifier circuit uses two diodes and a center-tapped transformer?,A. Full-wave,B. Full-wave bridge,C. Half-wave,D. Synchronous
G3A12,B,What does the K-index measure?,A. The relative position of sunspots on the surface of the Sun,B. The short-term stability of Earth’s geomagnetic field,C. The short-term stability of the Sun’s magnetic field,"D. The solar radio flux at Boulder, Colorado"
G1B02,A,With which of the following conditions must beacon stations comply?,A. No more than one beacon station may transmit in the same band from the same station location,B. The frequency must be coordinated with the National Beacon Organization,C. The frequency must be posted on the internet or published in a national periodical,D. All these choices are correct
G4B08,A,What transmitter performance parameter does a two-tone test analyze?,A. Linearity,B. Percentage of suppression of the carrier and undesired sideband for SSB,C. Percentage of frequency modulation,D. Percentage of carrier phase shift
G8C12,A,Which type of code is used for sending characters in a PSK31 signal?,A. Varicode,B. Viterbi,C. Volumetric,D. Binary
G2A04,A,Which mode is most commonly used for voice communications on the 17- and 12-meter bands?,A. Upper sideband,B. Lower sideband,C. Suppressed sideband,D. Double sideband
G5A03,D,Which of the following is opposition to the flow of alternating current in an inductor?,A. Conductance,B. Reluctance,C. Admittance,D. Reactance
